Id,SalePrice
1737,330054.38
1738,199288.55
1739,263154.53
1740,203420.56
1741,179424.97
1742,178930.25
1743,162138.72
1744,317784.6
1745,228833.86
1746,249780.12
1747,224593.6
1748,223605.9
1749,146709.66
1750,141593.42
1751,236541.78
1752,117885.805
1753,143894.3
1754,202655.56
1755,166994.77
1756,111170.36
1757,122157.914
1758,141725.27
1759,160813.12
1760,145955.78
1761,143788.73
1762,166908.27
1763,166713.38
1764,121978.98
1765,169246.94
1766,174822.36
1767,202470.17
1768,135543.48
1769,174129.77
1770,146714.5
1771,124163.836
1772,134462.66
1773,139610.14
1774,125957.55
1775,142891.05
1776,126576.19
1777,113326.26
1778,135021.55
1779,120066.95
1780,170111.64
1781,135543.84
1782,76287.78
1783,122608.42
1784,101798.984
1785,124374.95
1786,162897.73
1787,148309.9
1788,46276.18
1789,83362.78
1790,69929.11
1791,174315.69
1792,158969.58
1793,128025.27
1794,140976.89
1795,129488.83
1796,116659.04
1797,117601.96
1798,124369.38
1799,122686.46
1800,129697.13
1801,129193.95
1802,142514.45
1803,147423.67
1804,138389.34
1805,137863.9
1806,114858.375
1807,118434.7
1808,122026.91
1809,125301.016
1810,155391.25
1811,106523.94
1812,109677.695
1813,130189.07
1814,97921.52
1815,56974.137
1816,93818.04
1817,127058.62
1818,121010.94
1819,112083.05
1820,66104.5
1821,123716.21
1822,144493.1
1823,46270.26
1824,145723.67
1825,124637.93
1826,96112.734
1827,107996.16
1828,130866.51
1829,127181.73
1830,153622.92
1831,165272.8
1832,104997.22
1833,127329.89
1834,126364.41
1835,184139.3
1836,127986.38
1837,92309.45
1838,131350.52
1839,105130.42
1840,183482.58
1841,166970.16
1842,73329.734
1843,143394.75
1844,136677.75
1845,158372.9
1846,139561.48
1847,144148.14
1848,53464.96
1849,135773.94
1850,132084.61
1851,166691.14
1852,133403.64
1853,135776.8
1854,184206.69
1855,152110.3
1856,226449.78
1857,165938.17
1858,139348.16
1859,115004.85
1860,139302.2
1861,119937.27
1862,271518.12
1863,258832.7
1864,260031.94
1865,318266.8
1866,307733.4
1867,247281.42
1868,290171.12
1869,187630.08
1870,240329.98
1871,253415.52
1872,165320.31
1873,232708.88
1874,147616.3
1875,216894.42
1876,191863.69
1877,203574.4
1878,207634.4
1879,132565.88
1880,130091.85
1881,230925.86
1882,244375.8
1883,195390.25
1884,211862.89
1885,276157.03
1886,318929.8
1887,185469.0
1888,298787.44
1889,165706.69
1890,135462.19
1891,145629.27
1892,112435.18
1893,132963.12
1894,110569.62
1895,136964.6
1896,119647.48
1897,106707.41
1898,110172.195
1899,165378.16
1900,158667.14
1901,177088.14
1902,124841.76
1903,235313.22
1904,150626.61
1905,191326.78
1906,162011.67
1907,199431.53
1908,118454.07
1909,138359.89
1910,124100.11
1911,202245.4
1912,252778.67
1913,151805.64
1914,45953.266
1915,310826.28
1916,80623.32
1917,284744.22
1918,139648.42
1919,169589.94
1920,154503.14
1921,406628.03
1922,297504.78
1923,217858.81
1924,192668.95
1925,199667.05
1926,414794.2
1927,141214.03
1928,157245.4
1929,124709.875
1930,130914.06
1931,137523.66
1932,132753.36
1933,181595.81
1934,171272.73
1935,183576.27
1936,189835.62
1937,175902.0
1938,170815.42
1939,236063.73
1940,196015.42
1941,175243.25
1942,181540.64
1943,199845.48
1944,325580.47
1945,413823.06
1946,180360.2
1947,350101.75
1948,142653.1
1949,239549.14
1950,183661.62
1951,286194.47
1952,206696.19
1953,168767.55
1954,189921.81
1955,117706.055
1956,308244.47
1957,160150.19
1958,331826.25
1959,130950.555
1960,120511.16
1961,131454.73
1962,92928.26
1963,104138.3
1964,108105.81
1965,149742.94
1966,162419.8
1967,291243.72
1968,515481.38
1969,419165.28
1970,515852.16
1971,373787.72
1972,419590.53
1973,275376.97
1974,340630.53
1975,412611.72
1976,267561.1
1977,339851.16
1978,356789.06
1979,300525.28
1980,198550.16
1981,297532.6
1982,256817.06
1983,216045.34
1984,188025.25
1985,206403.8
1986,219907.6
1987,190300.92
1988,173457.7
1989,190657.92
1990,220439.23
1991,243253.84
1992,212535.73
1993,176566.53
1994,238211.14
1995,179158.03
1996,232795.28
1997,314324.62
1998,344215.25
1999,266958.9
2000,306754.28
2001,254088.94
2002,237842.38
2003,252190.98
2004,286472.7
2005,228690.5
2006,218668.16
2007,249051.8
2008,215679.22
2009,190612.28
2010,188248.0
2011,150094.72
2012,179157.88
2013,190166.1
2014,183215.67
2015,195496.73
2016,191386.78
2017,200876.0
2018,135208.28
2019,134524.33
2020,109191.57
2021,116378.86
2022,194689.78
2023,160939.1
2024,235980.02
2025,355569.66
2026,185195.28
2027,152022.45
2028,146130.44
2029,180949.06
2030,263686.34
2031,247226.86
2032,284595.06
2033,254341.78
2034,168321.0
2035,212112.86
2036,178544.05
2037,195616.06
2038,239387.23
2039,233107.81
2040,372174.56
2041,276663.56
2042,214496.08
2043,174751.72
2044,162753.83
2045,227631.89
2046,131611.47
2047,152020.31
2048,128552.88
2049,128254.51
2050,180297.33
2051,106690.336
2052,139225.8
2053,144909.2
2054,73433.47
2055,166916.88
2056,134556.3
2057,121183.92
2058,225282.58
2059,118342.72
2060,157431.6
2061,153366.44
2062,134091.61
2063,117104.84
2064,137853.73
2065,132314.81
2066,165616.08
2067,116537.77
2068,131005.59
2069,92587.71
2070,112768.09
2071,92475.62
2072,130505.97
2073,126435.06
2074,186949.83
2075,157080.61
2076,128760.14
2077,139362.73
2078,130960.66
2079,116366.17
2080,109980.01
2081,124377.01
2082,123853.11
2083,145207.98
2084,117272.25
2085,127907.125
2086,104682.055
2087,121985.11
2088,88055.06
2089,89715.34
2090,127846.51
2091,126650.766
2092,135101.42
2093,128419.21
2094,153780.47
2095,142484.08
2096,88140.5
2097,100432.78
2098,144983.81
2099,65812.414
2100,104594.0
2101,127253.016
2102,126143.15
2103,98997.76
2104,159564.81
2105,125343.32
2106,75420.13
2107,239642.23
2108,123807.055
2109,110738.24
2110,130272.74
2111,145349.64
2112,152407.86
2113,133562.67
2114,112780.14
2115,154069.27
2116,100682.59
2117,153790.06
2118,117085.5
2119,125057.26
2120,109618.12
2121,89155.41
2122,104000.82
2123,89358.93
2124,162557.33
2125,133762.89
2126,163684.55
2127,166899.4
2128,123163.39
2129,88283.22
2130,153460.67
2131,159901.45
2132,125989.76
2133,122622.42
2134,129811.27
2135,102156.0
2136,81385.55
2137,121578.85
2138,135231.86
2139,151959.53
2140,145307.3
2141,130985.09
2142,137364.4
2143,137939.75
2144,108085.73
2145,137622.14
2146,172910.36
2147,156444.98
2148,130020.48
2149,141152.78
2150,219603.06
2151,118754.42
2152,191419.27
2153,166434.9
2154,104695.19
2155,137764.81
2156,256851.78
2157,222583.69
2158,228537.81
2159,205926.53
2160,167055.25
2161,241511.81
2162,377697.62
2163,319386.1
2164,250911.14
2165,183629.06
2166,146034.5
2167,213560.55
2168,205841.6
2169,204428.38
2170,209872.08
2171,152752.22
2172,145296.64
2173,161689.6
2174,231583.7
2175,320648.25
2176,351309.94
2177,243967.3
2178,221966.8
2179,144651.61
2180,208701.28
2181,188724.17
2182,218366.23
2183,193716.89
2184,130094.18
2185,123641.96
2186,146413.22
2187,146542.28
2188,161424.9
2189,222223.88
2190,86216.664
2191,86169.65
2192,96589.336
2193,100024.695
2194,112649.27
2195,104552.58
2196,110367.34
2197,113025.57
2198,163444.45
2199,182396.28
2200,154748.78
2201,148617.88
2202,206554.12
2203,167896.9
2204,183326.17
2205,116970.79
2206,148693.44
2207,229169.88
2208,241195.84
2209,234477.64
2210,127713.85
2211,112051.234
2212,120643.99
2213,121544.914
2214,136492.61
2215,107584.0
2216,137921.81
2217,76839.92
2218,80170.81
2219,58156.63
2220,67984.734
2221,323227.72
2222,254670.25
2223,254907.16
2224,211343.25
2225,144670.84
2226,179259.81
2227,191315.3
2228,258607.52
2229,252203.23
2230,159822.67
2231,204784.58
2232,172453.02
2233,185343.33
2234,252877.61
2235,203854.48
2236,313605.44
2237,376531.94
2238,205828.83
2239,102086.92
2240,156249.05
2241,136291.27
2242,127204.79
2243,129636.78
2244,104092.984
2245,89910.73
2246,140891.56
2247,109379.66
2248,129433.42
2249,129668.78
2250,128006.836
2251,134379.0
2252,176207.0
2253,155216.84
2254,191777.3
2255,191497.7
2256,194812.33
2257,188591.3
2258,171581.56
2259,181754.95
2260,163631.27
2261,195302.64
2262,200469.3
2263,353586.78
2264,299984.8
2265,177263.17
2266,331756.8
2267,440755.97
2268,366771.22
2269,160037.55
2270,173905.45
2271,226492.34
2272,214236.11
2273,169365.75
2274,169691.06
2275,164195.58
2276,190669.47
2277,175886.31
2278,164740.52
2279,124700.28
2280,116124.945
2281,159504.28
2282,179148.44
2283,98529.51
2284,95523.055
2285,164336.16
2286,136530.02
2287,333083.97
2288,285380.12
2289,373134.72
2290,459473.53
2291,351387.94
2292,448031.22
2293,560815.8
2294,342743.84
2295,488643.3
2296,294149.94
2297,359470.84
2298,257859.75
2299,365714.88
2300,346565.8
2301,290549.94
2302,241299.67
2303,254778.88
2304,261601.8
2305,158655.77
2306,157819.11
2307,176112.16
2308,214306.78
2309,283155.16
2310,215932.95
2311,196050.1
2312,178255.22
2313,182317.84
2314,173414.03
2315,172203.95
2316,197248.31
2317,169598.27
2318,182477.38
2319,179983.45
2320,195098.05
2321,233877.03
2322,165150.44
2323,187901.86
2324,174747.44
2325,209293.86
2326,166019.22
2327,221374.45
2328,234991.84
2329,179144.44
2330,175511.3
2331,351319.88
2332,400135.22
2333,323601.2
2334,254395.75
2335,267358.62
2336,341479.12
2337,218736.86
2338,285306.44
2339,210704.61
2340,412926.22
2341,228111.53
2342,240941.28
2343,231181.19
2344,246149.67
2345,248052.05
2346,217107.16
2347,223050.45
2348,230529.98
2349,169258.53
2350,299156.22
2351,270059.5
2352,279168.38
2353,245707.83
2354,128043.836
2355,165820.28
2356,150873.19
2357,202630.5
2358,189303.45
2359,112116.77
2360,114227.2
2361,134965.28
2362,268849.22
2363,140642.17
2364,144720.38
2365,227940.38
2366,199779.83
2367,205341.23
2368,228134.28
2369,224455.03
2370,180648.62
2371,187579.53
2372,174879.58
2373,299135.16
2374,319887.53
2375,260368.1
2376,289598.6
2377,433661.88
2378,128333.875
2379,178695.17
2380,141874.69
2381,165908.02
2382,188639.94
2383,204859.34
2384,240131.12
2385,155217.95
2386,140836.3
2387,137634.48
2388,107124.87
2389,125289.125
2390,140208.83
2391,129734.016
2392,119716.86
2393,173169.3
2394,147525.98
2395,198027.61
2396,143907.34
2397,212048.58
2398,138942.39
2399,54905.188
2400,50623.46
2401,124853.87
2402,143018.84
2403,128029.04
2404,142061.16
2405,161263.4
2406,136129.4
2407,125926.195
2408,143439.64
2409,126342.96
2410,163598.89
2411,111795.984
2412,145038.5
2413,134233.1
2414,154813.98
2415,112535.195
2416,117274.2
2417,135782.81
2418,125964.79
2419,131213.06
2420,112132.05
2421,153463.61
2422,112893.305
2423,136184.55
2424,150380.47
2425,245220.38
2426,133210.23
2427,140335.4
2428,199114.77
2429,110590.03
2430,140459.67
2431,131282.77
2432,141304.75
2433,142422.03
2434,142439.25
2435,146929.81
2436,104089.74
2437,105501.89
2438,126870.74
2439,115996.65
2440,124293.27
2441,93649.445
2442,106018.64
2443,112846.69
2444,111734.125
2445,84915.13
2446,132760.19
2447,189252.4
2448,145578.9
2449,114808.86
2450,154169.25
2451,117777.164
2452,213892.36
2453,95915.65
2454,128624.414
2455,114959.15
2456,144963.33
2457,128838.0
2458,119032.55
2459,110262.3
2460,145724.62
2461,118548.39
2462,132487.52
2463,133677.25
2464,171978.56
2465,130254.15
2466,130798.44
2467,157522.39
2468,84297.164
2469,82283.44
2470,164425.92
2471,207895.34
2472,175733.33
2473,113190.76
2474,110281.39
2475,213589.89
2476,115273.81
2477,121313.13
2478,171555.88
2479,105269.305
2480,139564.94
2481,107571.805
2482,122783.836
2483,112442.76
2484,128477.22
2485,127858.86
2486,156761.05
2487,176614.23
2488,164178.19
2489,147240.52
2490,140692.45
2491,91069.125
2492,194116.45
2493,152805.8
2494,170692.78
2495,97278.34
2496,247226.23
2497,157753.52
2498,117594.97
2499,104892.695
2500,131890.3
2501,134767.72
2502,153260.83
2503,104102.66
2504,207164.78
2505,220567.61
2506,244953.14
2507,294818.8
2508,247285.67
2509,200752.19
2510,234685.47
2511,181760.6
2512,208824.8
2513,211777.94
2514,260564.84
2515,154445.53
2516,160004.95
2517,147850.92
2518,135807.86
2519,229176.52
2520,201708.7
2521,196028.69
2522,228053.06
2523,131075.55
2524,136090.23
2525,147460.34
2526,134660.42
2527,115015.68
2528,132892.42
2529,119390.125
2530,117063.914
2531,235627.92
2532,222343.48
2533,195982.28
2534,215821.28
2535,314642.9
2536,216863.34
2537,248214.62
2538,184954.52
2539,190470.33
2540,166574.86
2541,177084.36
2542,170363.84
2543,122051.9
2544,129009.516
2545,119965.08
2546,139460.52
2547,145103.08
2548,147489.83
2549,161327.7
2550,235403.98
2551,149998.23
2552,123178.28
2553,62738.008
2554,116872.17
2555,106520.164
2556,92011.65
2557,102625.195
2558,188684.31
2559,138864.67
2560,146703.89
2561,141666.5
2562,136449.31
2563,143369.42
2564,200022.16
2565,147067.94
2566,172903.48
2567,128613.36
2568,199269.6
2569,202219.53
2570,131550.67
2571,183087.98
2572,195750.03
2573,225089.08
2574,272800.5
2575,134660.31
2576,122035.195
2577,164326.1
2578,85205.7
2579,74954.59
2580,128727.945
2581,135216.34
2582,118290.41
2583,302417.6
2584,165530.31
2585,184102.28
2586,213521.9
2587,210695.55
2588,173709.5
2589,141988.78
2590,223341.17
2591,232003.55
2592,232871.75
2593,274063.06
2594,172858.92
2595,188624.16
2596,342470.53
2597,166671.62
2598,254870.77
2599,241774.1
2600,169970.78
2601,147781.11
2602,77983.38
2603,89639.8
2604,82506.28
2605,68911.73
2606,140762.19
2607,177528.89
2608,219020.77
2609,167927.72
2610,122331.3
2611,160360.03
2612,157604.23
2613,134223.98
2614,123579.6
2615,154671.28
2616,148261.22
2617,188442.84
2618,226345.6
2619,214182.92
2620,182263.03
2621,184983.22
2622,192824.88
2623,170175.72
2624,270914.62
2625,294556.9
2626,168215.03
2627,168065.28
2628,401847.72
2629,543481.9
2630,348206.22
2631,444385.97
2632,393674.2
2633,313149.3
2634,403289.1
2635,158613.39
2636,190409.06
2637,203291.12
2638,261413.56
2639,173337.94
2640,153220.97
2641,102994.31
2642,184466.86
2643,111873.05
2644,124508.516
2645,101544.54
2646,94614.78
2647,99663.26
2648,138045.56
2649,148951.44
2650,161129.95
2651,144977.72
2652,448446.5
2653,254798.06
2654,246301.7
2655,365345.62
2656,272927.66
2657,329929.94
2658,283186.16
2659,324608.94
2660,346066.25
2661,311966.12
2662,320033.56
2663,290750.84
2664,269447.5
2665,309248.75
2666,283858.47
2667,166375.92
2668,186798.27
2669,170044.83
2670,275515.1
2671,187929.8
2672,175115.02
2673,219196.88
2674,217741.36
2675,172341.23
2676,178097.45
2677,192377.03
2678,263344.66
2679,306658.3
2680,286105.53
2681,398094.06
2682,349133.66
2683,416585.34
2684,312515.94
2685,311534.1
2686,234429.69
2687,362360.38
2688,239468.89
2689,215955.1
2690,514166.94
2691,187406.06
2692,124319.0
2693,190229.7
2694,128846.04
2695,182461.72
2696,179289.52
2697,186455.16
2698,205508.52
2699,159864.72
2700,154057.16
2701,145379.28
2702,108640.41
2703,119557.11
2704,144057.62
2705,134990.31
2706,116901.75
2707,123668.06
2708,138386.53
2709,100528.6
2710,120339.37
2711,260288.66
2712,396939.34
2713,180112.72
2714,148754.05
2715,179033.98
2716,169973.02
2717,210437.58
2718,243590.23
2719,161020.69
2720,187775.44
2721,143132.05
2722,156510.02
2723,140494.1
2724,131543.19
2725,138703.66
2726,150513.95
2727,181243.83
2728,175048.02
2729,152576.12
2730,141580.03
2731,122852.875
2732,132508.73
2733,160751.66
2734,124576.45
2735,135700.62
2736,137195.67
2737,127878.79
2738,128821.92
2739,161317.78
2740,141659.88
2741,144020.62
2742,152720.53
2743,149519.84
2744,148070.31
2745,128107.82
2746,140309.84
2747,166227.28
2748,129790.29
2749,128009.68
2750,142755.11
2751,135319.33
2752,189777.25
2753,160379.55
2754,208529.02
2755,123619.81
2756,94837.914
2757,81571.25
2758,86052.97
2759,167043.25
2760,149321.64
2761,147249.48
2762,147000.56
2763,182535.34
2764,185304.77
2765,259001.95
2766,133548.83
2767,83128.66
2768,120747.91
2769,121258.695
2770,124454.98
2771,112489.46
2772,118764.91
2773,152749.1
2774,145154.33
2775,138106.7
2776,146743.64
2777,142159.16
2778,117782.7
2779,117223.9
2780,111363.87
2781,94417.914
2782,100637.1
2783,100873.34
2784,131798.73
2785,144126.98
2786,60529.094
2787,119442.45
2788,58694.87
2789,190698.14
2790,88605.25
2791,117336.13
2792,56092.582
2793,174028.95
2794,103175.05
2795,126157.59
2796,107521.77
2797,203447.88
2798,137197.81
2799,120322.26
2800,72212.164
2801,124916.23
2802,148975.86
2803,141932.97
2804,160137.95
2805,96896.19
2806,91500.83
2807,152409.19
2808,146555.7
2809,129199.445
2810,128493.31
2811,160374.42
2812,149048.03
2813,143993.33
2814,142073.62
2815,100117.695
2816,251577.45
2817,163056.8
2818,126318.734
2819,182604.23
2820,124108.56
2821,102594.38
2822,192378.97
2823,266810.5
2824,175781.66
2825,162395.36
2826,130867.46
2827,131639.8
2828,200232.52
2829,184479.67
2830,231492.73
2831,181370.61
2832,224493.8
2833,272886.5
2834,203039.36
2835,218712.94
2836,185892.61
2837,168480.5
2838,145927.56
2839,177461.61
2840,206049.39
2841,207436.02
2842,207589.39
2843,166447.77
2844,149608.88
2845,126719.414
2846,214340.31
2847,205299.1
2848,225439.84
2849,220636.23
2850,308386.34
2851,230511.67
2852,232834.92
2853,230223.22
2854,140132.73
2855,204331.31
2856,209228.78
2857,186121.88
2858,208214.36
2859,143212.97
2860,140192.89
2861,123292.36
2862,199121.5
2863,126791.0
2864,259500.67
2865,149597.42
2866,132261.27
2867,91963.836
2868,99466.98
2869,111423.53
2870,150399.27
2871,103112.516
2872,53533.19
2873,112677.6
2874,144897.05
2875,112803.55
2876,156760.23
2877,150124.6
2878,169620.78
2879,132904.28
2880,88341.414
2881,148970.47
2882,178956.05
2883,170091.28
2884,196389.86
2885,211922.92
2886,212271.19
2887,89796.7
2888,135776.28
2889,64041.17
2890,76976.1
2891,120962.41
2892,54677.94
2893,108166.26
2894,58245.36
2895,284610.78
2896,278278.38
2897,230999.61
2898,138761.84
2899,216350.75
2900,161890.61
2901,225861.9
2902,174811.72
2903,345988.78
2904,330282.66
2905,103399.24
2906,208033.0
2907,111330.555
2908,136705.19
2909,146757.83
2910,81954.625
2911,77561.15
2912,143417.48
2913,87074.61
2914,71342.07
2915,84524.24
2916,78769.32
2917,176459.73
2918,113774.805
2919,219617.64
